Purity	Accuracy	a	b
0.060921755	0.8357823128697114	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.061322555	0.835079217474141	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.061723355	0.8347845766784072	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.062124155	0.8346319878810079	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.06252496	0.8350437814902595	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06292576	0.8355644324869536	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06332657	0.8352668960347264	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06372737	0.8362248744499182	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.064128175	0.834861739520246	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.06452898	0.8346047239963248	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.06492978	0.8364521751104699	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.06533059	0.8367694687492436	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.06573139	0.836078615513257	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.066132195	0.8356599577747529	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.066533	0.8350126096608657	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.0669338	0.8346947835101232	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.06733461	0.8346610815422216	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.06773541	0.8354036270691522	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.068136215	0.8352499381940257	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06853702	0.8358903305620026	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.06893782	0.8351380359188892	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.06933863	0.8375761553046033	[0.834, 0.841]	-----------------------------------------------------------------------------------||---------------
0.06973943	0.8368846245050867	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.070140235	0.8370209450181201	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.07054104	0.834948813425165	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07094184	0.836650037242138	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07134265	0.8355347216456817	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07174345	0.833737904503912	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.072144255	0.8361864402132481	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07254506	0.8360216819417213	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07294586	0.8349988161431874	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07334667	0.836748462836981	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07374747	0.8371052202649183	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.074148275	0.8350222652001386	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07454908	0.8363086632171705	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07494988	0.8356889004208179	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07535069	0.8353810794393025	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07575149	0.83721346189367	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.076152295	0.8355096428188263	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.0765531	0.835549753126738	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.0769539	0.8359439361489285	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07735471	0.8355274609563492	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07775551	0.8362939192183875	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.078156315	0.8358237858483418	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.07855712	0.8365749970081712	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.07895792	0.8340496176129846	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.07935873	0.8369612257148504	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.07975953	0.8365640172452148	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.080160335	0.8356280942562057	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08056114	0.8362568712032447	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08096194	0.8356184651788194	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08136275	0.8338675188584396	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.08176355	0.8345486631256369	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.082164355	0.8355247985647306	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08256516	0.8372034041584203	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.08296596	0.8365158886249976	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08336677	0.8356134977264223	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08376757	0.8362952879609578	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.084168375	0.8350318398824172	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08456918	0.8353877396161702	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08496998	0.8351804454686091	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08537079	0.8360401716431919	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08577159	0.8371892700793122	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.086172394	0.8360915062362292	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.0865732	0.835249516447377	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.086974	0.8351330459984585	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08737481	0.8349428247434101	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
